text,label
learning from positive data stephen muggleton oxford university computing laboratory park road oxford united kingdom abstract gold showed in that not even regular grammar can be exactly identified from positive example alone since it is known that child learn natural grammar almost exclusively from positive example result ha been used a a theoretical support for theory of innate human linguistic ability in this paper new result are presented which show that within a bayesian framework not only grammar but also logic program are learnable with arbitrarily low expected error from positive example only in addition we show that the upper bound for expected error of a learner which maximises the posterior probability when learning from positive example is within a small additive term of one which doe the same from a mixture of positive and negative example an inductive logic programming implementation is described which avoids the pitfall of greedy search by global optimisation of this function during the local construction of individual clause of the hypothesis result of testing this implementation on are reported these result are in agreement with the theoretical prediction reference angluin inference of reversible language journal of the a cm biermann and feldman on the synthesis of machine from sample of their behaviour ieee transaction on computer c buntine a theory of learning classification rule phd thesis school of computing science university of technology sydney chomsky knowledge of language it nature origin and use praeger new york first published gold language identification in the limit information and control haussler m kearns and shapire bound on the sample complexity of bayesian learning using information theory and the vc dimension in proceeding of the annual workshop on computational learning theory page san mateo ca morgan kauffmann haussler m kearns and shapire bound on the sample complexity of bayesian learning using information theory and the vc dimension machine learning journal mooney and califf induction of decision list result on learning the past tense of english verb journal of artificial intelligence research muggleton bayesian inductive logic programming in warmuth editor proceeding of the seventh annual acm conference on computational learning theory page new york acm press muggleton inverse entailment and progol new generation computing muggleton stochastic logic program in de raedt editor advance in inductive logic programming io muggleton bain and micbie an experimental comparison of human and machine learning formalism in proceeding of the sixth international workshop on machine learning los alto ca kaufmann muggleton and page a learnability model for universal representation technical report oxford university computing laboratory oxford pinker language learnability and language development harvard university press cambridge plotkin a note on inductive generalisation in meltzer and michie editor machine intelligence page edinburgh university press edinburgh quinlan and cameron induction of logic program foil and related system new generation computing de raedt and bruynooghe a theory of clausal discovery in proceeding of the international joint conference on artificial intelligence morgan kaufmann shinohara inductive inference of monotonic formal system from positive data in proceeding of the first international workshop on algorithmic learning theory tokyo ohmsha valiant a theory of the learnable communication of the acm,2
combining medical record with reasoning in a mixed paradigm design tropix architecture implementation sunny mnse miee visiting scholar senior center for advanced computer study cacs the university of southwestern louisiana rex street box lafayette la email aso abstract the design architecture case representation of actual medical case and the implementation of tropix a tropical disease diagnosis and therapy tool are presented tropix is intended to be bundled with laptop computer for rural health center and hospital in developing country our model us the ideal domain knowledge to build a decision matrix dm from disease feature against which new case are measured using the mvf matched vector function algorithm the result of the diagnosis stage provided by the mvf procedure and other parameter of the feature are then used for cbr case retrieval verification and case validation the final stage in the design yield the selection of or competing case presented for reuse and perhaps for subsequent repair and adaptation the solution for the new case solved is either one or more action a therapy plan or recommendation the design demonstrates how we can integrate domain knowledge and medical record with cbr statistical pattern recognition and abductive reasoning to build a knowledge based system reference allen patterson et al integration of case based retrieval with a relational database system in aircraft technical support in lnai aamodt ed cbr r d first portugal proceeding pp berger j radiation therapy and reasoning pp proc of the tenth conf on ai for application ieee computer society press flaubert and esae expert system a a useful tool for tropical disease diagnosis the case of malaria health informatics in africa nigeria conf proceeding elsevier science publisher amsterdam the netherlands joly and le in van cutsem b ed classification and dissimilarity analysis ln in statistic new york mishkoff understanding artificial intelligence texas instrument dallas tx myllymäki petri and tirri henry parallel reasoning with probabilistic similarity pp in topic in reasoning ed stetan wess et al vol lnai springer verlag disease diagnosis validation in tropix using cbr accepted to appear in the journal of artificial intelligence in medicine elsevier january and osondu musing with case a diagnosis predictor in a cbr system technical report the center for adv computer study the univ of southwestern louisiana lafayette usa opiyo reasoning for expertise relocation in support of rural health worker in developing country in lnai aamodt ed cbr r d first portugal proceeding pp ostroff dawson et an expert advisory system for primary eye care in developing country in expert system in government symposium ed karma ieee computer society pp reggia abductive inference in expert system in government symposium ed karna ieee computer society pp world bank world development report investing in health oxford university,1
integrating sound and motion in virtual environment james hahn hesham fouad larry gritz and jong won lee department of electrical engineering and computer science the george washington university washington dc hahn abstract sound are often the result of motion of virtual object in a virtual environment therefore sound and the motion that caused them should be treated in an integrated way when sound and motion do not have the proper correspondence the resultant confusion can lessen the effect of each in this paper we present an integrated system for modeling synchronizing and rendering sound for virtual environment the key idea of the system is the use of a functional representation of sound called timbre tree this representation is used to model sound that are parameterizable these parameter can then be mapped to the parameter associated with the motion of object in the environment this mapping allows the correspondence of motion and sound in the environment representing arbitrary sound using timbre tree is a difficult process that we do not address in this paper we describe approach for creating some timbre tree including the use of genetic algorithm rendering the sound in an aural environment is achieved by attaching special environmental node that represent the attenuation and delay a well a the listener effect to the timbre tree these tree are then evaluated to generate the sound the system that we describe run parallel in on an eight processor sgi onyx we see the main contribution of the present system a a conceptual framework on which to consider the sound and motion in an integrated virtual environment reference blattner smikawa and greenburg earcons and icon their structure and common design principle interaction vol no pp borish j an auditorium simulator for domestic use audio eng soc vol no chamberlin musical application of microprocessor hayden book cook shade tree proc dannenberg fraley and velikonj fugue a functioal language for sound synthesis ieee computer fletcher and rossing the physic of musical instrument fouad and hahn j a framework for integrating audio in virtual environment proc is symposium on electronic imaging science technology funkhouser and sequin adaptive display algorithm for interactive frame rate during visualization of complex virtual environment proc pp gaver synthesizing auditory icon proceeding of interchi gritz and hahn j genetic programming for articulated figure motion journal of visualization and computer animation volume number pp hahn j realistic animation of rigid body proc acm computer graphic hahn gritz l darken geigel and lee j an integrated virtual environment system presence teleoperators and virtual environment vol no pp hahn geigel lee mishra gritz and takala an integrated approach to motion and sound journal of visualization and computer animation volume issue no pp mishra and hahn j mapping motion to sound and music in computer animation and ve invited paper proceeding of pacific graphic koza j genetic programming mit press mathews the technology of computer music mit press moore element of computer music prentice hall englewood cliff nj nakamura j kaku noma and yoshida automatic background music generation based on actor emotion and motion proceeding of the first pacific conference on computer graphic and application vol perlin an image synthesizer proc pope and fehlen the use of audio in a synthetic environment an aural renderer for a distributed virtual reality system proc ieee vrais pp scaletti the computer music workstation in pope the object musical application of object oriented software technology mit press silicon graphic parallel programming on silicon graphic computer system version documentation number sims artificial evolution for computer graphic proc pp takala and hahn j sound rendering proc takala hahn gritz geigel and lee j using model and genetic algorithm for functional composition of sound signal synchronized to animated motion international computer music conference icmc thalman and thalman synthetic actor in computer generated film vercoe b csound a manual for the audio processing system and supporting program mit medium lab watt and watt advanced animation and rendeting technique wesley wenzel localization in virtual acoustic display presence teleoperators and virtual environment zaza audio design sound recording technique for film and video hall,4
intelligent support in david mcsherry school of information and software engineering university of ulster coleraine isa northern ireland abstract casemaker is an interactive environment for intelligent support in crest a reasoner for estimation task in which the selection of case for addition to a case library is guided by empirical evaluation of the coverage contribution of candidate eas we present a new version of the environment called which is designed to support ease authoring more effectively by eliminating a previous requirement for the evaluation of candidate eas to be repeated following the addition of a new ease to the library a key role in the approach is played by evaluate an algorithm for dynamic partitioning of the space of uncovered eas in such a way that the partition containing a given ease represents the minimum additional coverage provided by it addition to the ease library reference smyth keane remembering to forget a case deletion policy for cbr system proceeding of the fourteenth international joint conference on artificial intelligence montreal zhu yang remembering to add policy for maintenance proceeding of the sixteenth international joint conference on artificial intelligence stockholm smyth constructing competent reasoner theory tool and technique proceeding of the workshop on automating the construction of reasoner stockholm racine yang maintaining unstructured case base in leake plaza f ed reasoning research and development lecture note in artificial intelligence vol berlin heidelberg new york aha breslow refining conversational case library in leake plaza e ed reasoning research and development lecture note in artificial intelligence vol berlin heidelberg new york bonzano cunningham smyth using introspective learning to improve retrieval in cbr a case study in air traffic control in leake plaza e ed reasoning research and development lecture note in artificial intelligence vol berlin heidelberg new york leake wilson categorizing maintenance dimension and direction in smyth cunningham p ed advance in reasoning lecture note in artificial intelligence vol berlin heidelberg new york smyth mckenna modelling the competence of in smyth cunningham p ed advance in reasoning lecture note in artificial intelligence vol berlin heidelberg new york mcsherry relaxing the similarity criterion in discovery of adaptation knowledge proceeding of the workshop on automating the construction of reasoner stockholm mcsherry an adaptation heuristic for estimation in smyth cunningham p ed advance in reasoning lecture note in artificial intelligence vol berlin heidelberg new york mcsherry discovery of adaptation knowledge proceeding of the sixteenth international joint conference on artificial intelligence stockholm mcsherry automating case selection in the construction of a case library in bramer macintosh coenen f ed research and development in intelligent system xvi bcs conference series london berlin heidelberg,1
learning from text matching reader and text by latent semantic analysis michael wolfe schreiner bob rehder darrell laham university of colorado boulder peter foltz new mexico state university walter kintsch and thomas k landauer university of colorado boulder wolfe schreiner rehder laham foltz kintsch landauer learning from text matching reader and text by latent semantic analysis discourse process correspondence to michael wolfe campus box cognitive university of colorado boulder co email wolfem abstract this study examines the hypothesis that the ability of a reader to learn from text depends on the match between the background knowledge of the reader and the difficulty of the text information latent semantic analysis lsa a statistical technique that represents the content of a document a a vector in high dimensional semantic space based on a large text corpus is used to predict how much reader will learn from text based on the estimated conceptual match between their topic knowledge and the text information participant completed test to ass their knowledge of the human heart and circulatory system then read one of four text that ranged in difficulty from elementary to medical school level then completed the test again result show a relationship in which learning wa greatest for text that were neither too easy nor too difficult lsa proved a effective at predicting learning from these text a traditional knowledge assessment measure for these text optimal assignment of text on the basis of either measure would have increased the amount learned significantly reference basmajian primary anatomy williams wilkins britton gulgoz using computational model to improve instructional text effect of inference call on recall and cognitive structure journal of educational psychology davis park the heart the living pump washington news book deerwester dumais furnas landauer harshman indexing by latent semantic analysis journal of the american society for information science gould e ed pathology of the heart springfield il charles c thomas kintsch kintsch strategy to promote active learning from text individual difference in background and knowledge swiss journal of psychology kintsch text comprehension memory and learning american psychologist landauer dumais a solution to problem the latent semantic analysis theory of the acquisition induction and representation of knowledge psychological review landauer k foltz laham issue an introduction to latent semantic analysis discourse process landauer k laham d foltz grading of the conceptual content of essay manuscript in preparation mckeown beck sinatra loxterman a the contribution of prior knowledge and coherent text to comprehension reading research quarterly mcnamara kintsch songer kintsch are good text always better interaction of text coherence background knowledge and level of understanding in learning from text cognition and instruction mcnamara kintsch learning from text effect of prior knowledge and text coherence discourse process mean voss j star war a developmental study of expert and novice knowledge structure memory and language moravcsik kintsch writing quality reading skill and domain knowledge a factor in text comprehension canadian journal of experimental psychology rehder schreiner wolfe laham landauer k kintsch this volume using latent semantic analysis to ass knowledge some technical consideration discourse process schneider weinert expert knowledge general ability and text processing in schneider weinert ed interaction among aptitude strategy and knowledge in cognitive performance pp new york springer verlag silverstein silverstein b heartbeat your body your heart new york lippincott spilich vesonder chiesi voss text processing of domain related information for individual with high and low domain knowledge journal of verbal learning and verbal behavior voss silfies learning from history text the interaction of knowledge and comprehension skill with text structure cognition and instruction,3
using guideline to constrain interactive htn planning héctor daniel david len james dana department of computer science university of maryland college park md lastname fax navy center for applied research in ai naval research laboratory washington dc lastname fax abstract this paper describes hicap a interactive plan authoring architecture that can be applied to decision support task to yield a hierarchical course of action it integrates a hierarchical task editor with a conversational planner hicap maintains both a task hierarchy representing guideline that constrain the final plan and the hierarchical social organization responsible for these task it also support bookkeeping which is crucial for planning task by selecting task corresponding to the leaf node user can activate the conversational planner to interactively refine guideline task into a concrete plan thus hicap can be used to generate context sensitive plan and should be useful for assisting with planning complex task such a noncombatant evacuation operation we describe an experiment with a highly detailed military simulator to investigate this claim the result show that plan generated by hicap were superior to those generated by alternative approach reference aha breslow a refining conversational case library proceeding of the second international conference on cbr pp providence ri springer bergmann veloso melis reasoning applied to planning task in lenz burkhard wess ed cbr technology from foundation to application berlin springer bergmann wilke building and refining abstract planning case by change of representation language journal of ai research branting aha stratified reasoning reusing hierarchical problem solving episode proceeding of the fourteenth international joint conference on al pp montreal canada morgan kaufmann breslow aha nacodae navy conversational decision aid environment tr washington dc naval research laboratory navy center for applied research in artificial intelligence carrick yang lamontagne activating cbr system through autonomous information gathering to appear in proceeding of the third international conference on reasoning munich germany springer ceranowicz a modular force proceeding of the winter simulation conference of the acm pp new york ny ieee dod joint tactic technique and procedure for noncombat evacuation operation joint report second draft washington dc department of defense erol nau hendler j htn planning complexity and expressivity proceeding of the twelfth national conference on artificial intelligence pp seattle wa aaai press fikes nilsson strip a new approach to the application of theorem proving in problem solving artificial intelligence kambhampati exploiting causal structure to control retrieval and refitting during plan reuse computational intelligence lambert kirk noncombatant evacuation operation plan now or pay later technical report newport ri naval war college mitchell a hybrid architecture for planning and control proceeding of the ninth conference on innovative application of ai pp providence ri aaai press breslow aha nau description and functionality of hte tr washington dc nrl ncarai aha breslow nau hicap an interactive planning architecture and it application to noncombatant evacuation operation to appear in proceeding of the ninth national conference on innovative application of artificial intelligence orlando fl aaai press nau cao lotem shop simple hierarchical ordered planner to appear in proceeding of the sixteenth national conference on artificial intelligence stockholm sweden morgan kaufmann racine yang q maintaining unstructured case base proceeding of the second international conference on cbr pp providence ri springer sachtleben operation sharp edge the corp meu soc program in action marine corp gazette siegel eastern exit the noncombatant evacuation operation neo from mogadishu somalia in january tr crm arlington va center for naval analysis siegel requirement for humanitarian assistance and peace operation insight from seven case study tr crm arlington va cna veloso mulvehill cox planning proceeding of the ninth conference on innovative application of artificial intelligence pp providence ri aaai press wilkins using the planning system a manualfor version working document menlo park ca stanford research international artificial intelligence center,1
combining cbr with interactive knowledge acquisition manipulation and reuse david leake and david wilson computer science department indiana university lindley hall woodlawn ave bloomington in leake davwils abstract because of the complexity of aerospace design intelligent system to support and amplify the ability of aerospace designer have the potential for profound impact on the speed and reliability of design generation this article describes a framework for supporting the interactive capture of design case and their application to new problem illustrating the approach with a discussion of it use in a support system for aircraft design the project integrates reasoning with interactive tool for capturing expert design knowledge through concept mapping tool provide crucial function for interactively generating and examining design case and navigating their hierarchical structure while cbr technique provide capability to facilitate retrieval and to aid interactive adaptation of design the project aim simultaneously to develop a useful design aid and more generally to develop practical interactive approach to fundamental issue of case acquisition and representation retrieval and case adaptation reference aha and breslow aha and breslow refining conversational case library in proceeding of the second international conference on reasoning page berlin springer verlag bagg bagg recall reusable experience with reasoning for automating lesson learned http cañas et a cañas ford brennan reichherzer and hayes knowledge construction and sharing in quorum in world conference on artificial intelligence in education de silva garza and maher gómez de silva garza and maher design by interactive exploration using technique system domeshek et domeshek herndon bennett and kolodner a design aid for conceptual design of aircraft subsystem in proceeding of the tenth ieee conference on artificial intelligence for application page washington ieee computer society press falkenhainer et falkenhainer forbus and gentner the engine algorithm and example artificial intelligence gebhardt et friedrich gebhardt angi voß wolfgang gräther and barbara reasoning with complex case kluwer boston goel et goel kolodner pearce and billington towards a tool for aiding conceptual design problem solving in bareiss editor proceeding of the darpa reasoning workshop page san mateo darpa morgan kaufmann gruber and russell thomas cruber and daniel russell generative design rationale beyond the record and replay paradigm knowledge system laboratory ksl computer science department stanford university hammond hammond planning viewing planning a a memory task academic press san diego hinkle and toomey hinkle and toomey applying reasoning to manufacturing ai magazine spring hua and faltings hua and faltings exploring design cadre artificial intelligence in engineering design analysis and manufacturing jonassen et david jonassen katherine beissner and michael yacci explicit method for conveying structural knowledge through concept map chapter page erlbaum hillsdale nj kitano and shimazu kitano and shimazu the experience sharing architecture a case study in software quality control in leake editor reasoning experience lesson and future direction page aaai press menlo park ca kolodner kolodner reasoning morgan kaufmann san mateo ca leake et david leake andrew kinley and david wilson a case study of cbr in proceeding of the second international conference on reasoning page berlin springer verlag leake leake evaluating explanation a content theory lawrence erlbaum hillsdale nj lenz and ashley lenz and ashley editor proceeding of the workshop on textual reasoning aaai press menlo park ca mark et william mark evangelos simoudis and david hinkle reasoning expectation and result in leake editor reasoning experience lesson and future direction page aaai press menlo park ca novak and gowin novak and gowin learning how to learn cambridge university press new york schank schank dynamic memory a theory of learning in computer and people cambridge university press cambridge england smith et smith lottaz and faltings spatial composition using case idiom in proceeding of first international conference on reasoning page berlin october springer verlag sycara sycara using reasoning for plan adaptation and repair in kolodner editor proceeding of the darpa reasoning workshop page san mateo ca morgan kaufmann volirath vollrath reuse of complex electronic design requirement analysis for a cbr application in cunningham smyth and keane editor proceeding of the fourth european workshop on reasoning page berlin springer verlag voß vob the need for knowledge acquisition in reasoning some experience from an architectural domain in proceeding of the eleventh european conference on artificial intelligence page john wiley wilke et wilke vollrath althoff and bergmann a framework for learning adaptation knowedge based on knowledge light approach in proceeding of the fifth german workshop on reasoning,1
poetry generation in colibri belén pablo gervás and pedro dep sistemas informáticos y programación universidad complutense de madrid spain belend pgervas pedro abstract cbronto is an ontology that incorporates common reasoning cbr terminology and serf a a ent framework to design cbr application it is the core of colibri an environment to assist during the design of knowledge intensive cbr system that combine case with various knowledge type and reasoning method cbronto capture knowledge about cbr task and method and aim to unify case specific and general domain knowledge representational need cbronto specifies a modelling framework to describe reusable cbr problem solving method based on the cbr task they solve this paper describes main idea and exemplifies them with an application to generate spanish poetry version of text provided by the user reference aamodt and plaza reasoning foundational issue methodological variation and system approach ai communication and an architecture for knowledge intensive cbr system in blanzieri and portinale editor advance in reasoning ewcbr berlin heidelberg new york and classification based retrieval using formal concept analysis in procs of the iccbr and a declarative similarity framework for knowledge intensive cbr in procs of the iccbr and cbronto a ontology for cbr in cbr track flair accepted to be published gervás wasp evaluation of different strategy for the automatic generation of spanish verse in proceeding of the symposium on creative cultural aspect of ai page gervás an expert system for the composition of formal spanish poetry journal of system and a adaptation model in challenge for reasoning proc of the iccbr workshop university of kaiserslautern leake kinley and wilson acquiring case adaptation knowledge a hybrid approach in proceeding of the thirteenth national conference on artificial intelligence page menlo park ca aaai press mac gregor and bates the loom knowledge representation language isi reprint series university of southern california mcdermott preliminary step towards a taxonomy of method in marcus editor automating knowledge acquisition for system kluwer academic publisher boston schreiber wielinga akkermans de velde and de hoog commonkads a comprehensive methodology for kb development ieee pert steel component of expertise ai magazine van heijst schreiber and wielinga using explicit ontology in knowledge based system development international journal of human and computer study,1
a note on two simple transformation for improving the efficiency of an ilp system vitor santos ashwin and rui ufrj brazil and liacc universidade do porto portugal oxford university comp wolfson park rd oxford uk liacc and feup universidade do porto portugal abstract inductive logic programming jlp system have had noteworthy success in extracting comprehensible and accurate model for data drawn from a number of scientific and engineering domain these result suggest that ilp method could enhance the capability of software tool being developed for the emerging discipline of discovery from one significant concern in the use of jlp for this purpose is that of efficiency the performance of modern ilp system is principally affected by two issue they often have to search through very large number of possible rule usually in the form of definite clause they have to score each rule on the data usually in the form of ground fact to estimate stochastic and greedy approach have been proposed to alleviate the complexity arising from each of these issue while these technique can result in improvement in the search complexity of an ilp system they do so at the expense of exactness a this may be unacceptable in some situation we examine two method that result in admissible transformation of clause examined in a search while the method do not alter the size of the search space that is the number of clause examined they can alleviate the effort required to estimate goodness the first transformation simply involves eliminating literal using a weak test for redundancy the second involves partitioning the set of literal within a clause into group that can be executed independently of each other the efficacy of these transformation are evaluated empirically on a number of llp datasets the result suggest that for problem that require the use of highly predicate the transformation can provide significant gain a the complexity of clause sought increase reference benigni q sar prediction of chemical carcinogenicity and the biological side of the structure activity relationship in proceeding of the eighth international workshop on qsars in the environmental science held in baltimore may bratko and inductive learning applied to program construction and verification in third international workshop on inductive logic programming page available a technical report stefan ljubljana slovenia codish bruynooghe de la banda and hermenegildo exploiting goal independence in the analysis of logic program journal of logic programming cussens tagging using progol in dzeroski and lavrac editor proceeding of the seventh international workshop on ilp volume of lnai page springer debnath lopez de compadre debnath schusterman and hansch relationship of mutagenic aromatic and heteroaromatic nitro compound correlation with molecular orbital energy and hydrophobicity journal of medicinal chemistry dehaspe toivonen and king finding frequent substructure in chemical compound in proceeding of the fourth international conference on knowledge discovery and data mining page aaai press dolsak and muggleton the application of inductive logic programming to finite element mesh design in muggleton editor inductive logic programming page academic press london dzeroski dehaspe ruck and walley classification of river water quality data using machine learning in proceeding of the fifth international conference on the development and application of computer technique environmental study feng inducing temporal fault dignostic rule from a qualitative model in muggleton editor inductive logic programming page academic press london king muggleton srinivasan and sternberg relationship derived by machine learning the use of atom and their bond connectivity to predict mutagenicity by inductive logic programming proc of the national academy of science king muggleton and sternberg drug design by machine learning the use of inductive logic programming to model the relationship of trimethoprim analogue binding to dihydrofolate reductase proc of the national academy of science knuth an empirical study of fortran program and experience loveman program improvement by transformation jacm muggleton inductive logic programming derivation success and shortcoming sigart bulletin muggleton inverse entailment and progol new gen muggleton king and sternberg predicting protein secondary structure using inductive logic programming protein engineering muggleton and feng efficient induction of logic program in proceeding of the first conference on algorithmic learning theory tokyo ohmsha and de wolf foundation of inductive logic programming springer berlin quinlan learning logical definition from relation machine learning sebag and rouveirol tractable induction and classification in logic via stochastic matching in proceeding of the fifteenth international conference on artificial intelligence morgan kaufmann los angeles ca srinivasan a study of two probabilistic method for searching large space with ilp data mining and knowledge discovery under review srinivasan a study of two sampling method for analysing large datasets with ilp data mining and knowledge discovery srinivasan and king carcinogenesis prediction using ilp in lavrac and dzeroski editor proceeding of the seventh international workshop on inductive logic programming volume of lnai page berlin springer a version also in intelligent data analysis in medicine kluwer srinivasan king and bristol an assessment of submission made to the predictive toxicology evaluation challenge in proceeding of the sixteenth international conference on artificial intelligence morgan kaufmann los angeles ca srinivasan king muggleton and sternberg the predictive toxicology evaluation challenge in proceeding of the fifteenth international conference on artificial intelligence morgan kaufmann los angeles ca srinivasan muggleton king and sternberg theory for mutagenicity a study of and feature based induction artificial intelligence zelle and mooney learning semantic grammar with constructive inductive logic programming in proceeding of the eleventh national conference on artificial intelligence page morgan kaufmann,2
using statistical translation model for bilingual ir nie michel simard laboratoire rali département et recherche opérationnelle université de montréal succursale montréal québec canada nie simardm abstract this report describes our test on applying statistical translation model for bilingual ir task in these translation model have been trained on a set of parallel web page automatically mined from the web our previous study have shown the utility of such corpus for information retrieval the goal of the current test is to see how we can improve the quality of the translation model and make best us of them several question are considered is it useful to consider the idf factor in addition to the translation probability is it useful to further clean the training corpus before model training or the translation model themselves how could we combine the translation model with bilingual dictionary although our test do not allow u to answer all these question they provide useful indication to several further research direction reference brown pietra pietra and mercer the mathematics of machine translation parameter estimation computational linguistics vol pp chen nie automatic construction of parallel corpus for information retrieval proc anlp pp seattle gale church a program for aligning sentence in bilingual corpus computational linguistics grefenstette the problem of information retrieval in language information retrieval kluwer academic publisher page franz mccarley roukos ad hoc and multilingual information retrieval at ibm the seventh text retrieval conference nist sp pp nie isabelle simard durand information retrieval based on parallel text and automatic mining of parallel text from the web conference berkeley ca pp nie cai filtering noisy parallel corpus of web page ieee symposium on nlp and knowledge engineering pp simard foster isabelle using cognate to align sentence in parallel corpus proceeding of the international conference on theoretical and methodological issue in machine translation montreal,3
strongly typed inductive concept learning each and lloyd department of computer science university of bristol merchant venturer building woodland road bristol lub united kingdom flach cgc jwl http abstract in this paper we argue that the use of a language with a type system together with facility and function provides a suitable basis for knowledge representation in inductive concept learning and in particular illuminates the relationship between learning and inductive logic programming ilp individual are represented by closed term tuples of constant in the case of learning arbitrarily complex term in the case of ilp to illustrate the point we take some learning task from the machine learning and ilp literature and represent them in escher a typed functional logic programming language being developed at the university of bristol we argue that the use of a type system provides better way to discard meaningless hypothesis on syntactic ground and encompasses many ad hoc approach to declarative bias reference de raedt van laer inductive constraint logic proc int workshop on algorithmic learning theory lnai de raedt dehaspe clausal discovery machine learning lloyd programming in an integrated functional and logic language journal of functional and logic programming to appear mitchell machine learning srinivasan muggleton king sternberg mutagenesis ilp experiment in a biological domain proc inductive logic programming workshop,2
sound effect for a silent computer system christian ipsi integrated publication and information system institute fraunhofer ipsi dolivostr darmstadt germany abstract this paper proposes the sonification of the activity of a computer system that allows the user to monitor the basic performance parameter of the system like cpu load read and write activity of the hard disk or network traffic although current computer system still produce acoustic background noise future and emerging computer system will be more and more optimized with respect to their noise emission in contrast to most of the concept of auditory feedback which present a particular sound a a feedback to a command the proposed feedback is mediated by the running computer system the interaction stimulates the system and hence the resulting feedback offer more realistic information about the current state of performance of the system on the one hand the proposed sonification can mimic the acoustical behavior of operating component inside a computer system while on the other hand new quality can be synthesized that enrich interaction with the device different form of sound effect and generation for the proposed auditory feedback are realized to experiment with the usage in an environment of silent computer system reference blattner sumikawa and greenberg earcons and icon their structure and common design principle in human computer interaction pp gaver the sonicfinder an interface that us auditory icon in human computer interaction pp gaver synthesizing auditory icon inproceedings of the interchi april page and steiner collaboration at an interactive electronic whiteboard in proceeding of internaonal ctionference on auditory th display icad espoo pp milgram and kishino a taxonomy of mixed reality visual display ieice transaction on information system vol eckel application for the cyberstage spatial sound server in proceeding of the aes internaonal ti conference spatial sound reproduction rovaniemi finland april pp weiser the computer for the century scientific american vol no pp tandler prante streitz steinmetz connectables dynamic coupling of display for the flexible creation of shared workspace in proceeding of the annual acm symposium on user interface software and technology orlando florida usa november chi letter acm press pp streitz tandler konomi roomware towards the next generation of interaction based on an integrated design of real and virtual world in carroll ed interaction in the new millennium addison pp ibm feature tool http wrightson an introduction to acoustic ecology soundscape volume number spring pp engelen sound design for consumer electronics in proceeding stockholm hey listen conference on acoustic ecology stockholm june weiser designing calm technology powergrid journal http and reischl communication chair example of mobile roomware component in acm conference on human factor in computing system chi los angeles california usa april pp barrass kramer using sonification multimedia system special issue on audio and multimed ia and münch modeling and sonifying pen stroke on surface inp roceedings of the cost conference on digital audio effec t limerick ireland december cohen j monitoring background activity in kramer ed auditory display sonification audification and auditory interface of the santa fe institute pp ishii h ullmer tangible bit towards seamless interface between people bit and atom inpr oceedings of the acm conference on human factor in computing system chi pp mynatt back want baer and elli b designing audio aura inp roceedings of the acm conference on human factor in computing syste chi m los angeles ca apr pp kramer an introduction to auditory display in kramer ed auditory display sonification audification and auditory interface of the santa fe institute pp familant and detweiler iconic reference evolving perspective and an organising framework international journal of studie s dafx software http zölzer digital audio signal processing wiley son chichester portaudio http road the computer music tutorial edition the mit press,4
towards the integration of and reasoning for supporting complex design task brigitte bsr consulting gmbh wirtstrasse münchen germany abstract this paper present an approach of how to build bridge between and reasoning unlike other approach these bridge do not intend to surmount the whole between concrete case and generic model in one step instead they introduce and use a web of supporting column which consist of useful intermediate representation called schema prototype pattern template or whatever is a suitable characterisation for their functional role in the design process the paper begin with a short summary of our knowledge acquisition experience in a building design domain which led to the introduction of topological schema it continues with some concrete example for the representation and integrated use of these different kind of knowledge chunk introduced and give a short overview of the state of our current implementation in the end the paper summarises the main benefit of integrated approach reference akin expertise of the architect in rychener m ed expert system for engineering design academic press london alexander ishikawa silverstein jacobson angel a pattern language oxford university press new york althoff barletta manago auriol a review of industrial reasoning tool ai intelligence oxford bakhtari bridging the gap between ai technology and design requirement in gero sudweeks ed artificial intelligence in design kluwer dordrecht bakhtari oertel an active decision support system for quality assessment of case in aamodt veloso ed proceeding springer heidelberg to appear bakhtari oertel eltz dom domain ontology modelling for architectural and engineering design nr gmd sankt augustin für innovative in richter maurer f ed expertensysteme infix sankt augustin bakhtari a support system for building design experience and conviction from the fabel project in proceeding of the lancaster international workshop on engineering design springer london to appear börner k ed module for design support no gmd sankt augustin a survey of fabel nr gmd sankt augustin gamma helm johnson vlissides design pattern element of reusable software reading goel integration of reasoning and reasoning for adaptive design problem solving ph dissertation ohio state university columbus gräther computing distance between representation in an associative memory in voss a ed similarity concept and retrieval method no gmd sankt augustin hailer armilla ein installationsmodell institut für baugestaltung baukonstruktion und entwerfen universität karlsruhe hedberg design of a lifetime byte kolodner reasoning morgan kaufmann san mateo pree design pattern for software development acm press new york schaaf gestalt in analysis of a similarity concept in gero sudweeks f ed artificial intelligence in kluwer dordrecht schaaf and an to retrieve adequate case in aamodt veloso ed proceeding springer heidelberg to appear turner adaptive reasoning for problem a approach lawrence erlbaum hillsdale voss the need for knowledge acquisition in reasoning some experience from an architectural domain in cohn a ed proceeding wiley son chichester voss et al retrieval of similar layout about a very hybrid approach in fabel in gero sudweeks f ed artificial intelligence in kluwer dordrecht,1
